0,1,2,3,label
149.69392523364485,173.92727505112475,24.233349817479905,0.4775390625,Normal
142.13598055105348,165.75611905228118,23.6201385012277,0.6234130859375,Normal
134.9209761766415,152.244305051172,17.323328874530517,0.3697509765625,Normal
157.46945264592324,171.8919239904988,14.42247134457557,0.4625244140625,Normal
165.760260660798,176.35066125441926,10.590400593621268,0.53387451171875,Normal
150.1496955700189,161.25867599883347,11.108980428814561,0.4185791015625,Normal
161.68988344988344,188.9886905813748,27.298807131491373,0.65460205078125,Normal
150.7409427347098,166.65288494759875,15.91194221288896,0.52996826171875,Normal
145.8430116139367,166.58664117845495,20.743629564518244,0.45721435546875,Normal
155.42901984609153,174.4124154886294,18.983395642537857,0.397216796875,Normal
147.3695855406669,169.88611278346377,22.516527242796883,0.6082763671875,Normal
141.37326763165998,163.42239951828992,22.049131886629937,0.40545654296875,Normal
146.3518676237985,178.58420085731782,32.23233323351931,0.49835205078125,Normal
137.80976717773993,163.32195614989894,25.51218897215901,0.7850341796875,Normal
177.42665002773157,188.20431748800698,10.77766746027541,0.440185546875,Normal
180.54405256805686,197.3176879130727,16.773635345015833,0.45513916015625,Normal
144.41266889797942,162.81423590236864,18.40156700438922,0.50762939453125,Normal
176.79294849637054,192.5959766385464,15.803028142175862,0.47027587890625,Normal
157.34770992366413,176.7783560660445,19.43064614238037,0.68017578125,Normal
161.4266795865633,168.1875,6.760820413436704,0.6220703125,Normal
161.8994122361742,182.01562148797484,20.116209251800655,0.5430908203125,Normal
174.1954499928459,187.7635976583289,13.568147665482996,0.57342529296875,Normal
175.09210089611682,188.3251592971616,13.233058401044786,0.3677978515625,Normal
141.22658351675227,156.57433585181573,15.347752335063461,0.4991455078125,Normal
167.81991659294832,181.227954196671,13.408037603722676,0.51702880859375,Normal
189.7943585924409,203.8621056362992,14.067747043858304,0.6556396484375,Normal
136.53684535763944,159.3199475330441,22.78310217540465,0.60491943359375,Normal
135.0649592944369,158.65398550724638,23.589026212809472,0.64013671875,Normal
156.4560481804203,174.64428904428905,18.188240863868742,0.523681640625,Normal
146.91744298104723,163.2688521362473,16.35140915520006,0.6199951171875,Normal
144.72513119533528,161.95044179792546,17.225310602590184,0.52337646484375,Normal
