0,1,2,3,label
150.09448462929475,174.38309447983016,24.28860985053541,0.5400390625,Normal
142.13598055105348,165.75611905228118,23.6201385012277,0.3765869140625,Normal
135.30978865406007,152.92494639027876,17.61515773621869,0.658447265625,Normal
158.02104820037886,172.58892763731473,14.567879436935868,0.5799560546875,Normal
164.4618520675597,175.19661622530475,10.734764157745047,0.419189453125,Normal
151.12800710164225,162.8796639968744,11.751656895232145,0.68756103515625,Normal
161.68988344988344,188.9886905813748,27.298807131491373,0.65460205078125,Normal
150.7409427347098,166.65288494759875,15.91194221288896,0.47003173828125,Normal
144.46278218425869,165.53388278388277,21.07110059962409,0.400146484375,Normal
156.39897510980967,176.1299486803519,19.730973570542233,0.6669921875,Normal
147.3695855406669,169.88611278346377,22.516527242796883,0.3917236328125,Normal
141.37326763165998,163.42239951828992,22.049131886629937,0.59454345703125,Normal
146.3518676237985,178.58420085731782,32.23233323351931,0.50164794921875,Normal
137.80976717773993,163.32195614989894,25.51218897215901,0.2149658203125,Normal
178.6933465085639,189.42715777899946,10.733811270435552,0.555908203125,Normal
181.81792040487693,198.57568270481144,16.757762299934512,0.5306396484375,Normal
144.98589743589744,163.39364428498206,18.407746849084617,0.523681640625,Normal
177.96319201995013,194.0960842899827,16.132892270032585,0.61187744140625,Normal
156.68848114169214,176.49298719400645,19.80450605231431,0.29937744140625,Normal
162.87269122404257,169.52095280105866,6.648261577016086,0.58489990234375,Normal
161.8994122361742,182.01562148797484,20.116209251800655,0.4569091796875,Normal
176.21817411565345,189.8068280034572,13.588653887803758,0.5762939453125,Normal
175.09210089611682,188.3251592971616,13.233058401044786,0.3677978515625,Normal
142.3843644781145,157.9329941860465,15.548629707932008,0.580078125,Normal
168.48515078546038,181.88464048022968,13.3994896947693,0.53228759765625,Normal
190.16288313753202,204.6468496938574,14.483966556325385,0.69097900390625,Normal
136.53684535763944,159.3199475330441,22.78310217540465,0.39508056640625,Normal
135.0649592944369,158.65398550724638,23.589026212809472,0.35986328125,Normal
156.4560481804203,174.64428904428905,18.188240863868742,0.476318359375,Normal
145.12428032559063,162.35145853529568,17.227178209705045,0.30743408203125,Normal
