0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
10.501783956692952,15.740033480067034,0.04974716966324004,0.04509711045055282,0.31421056934891656,0.2674879429011282,0.9493489247846171,0.9240322578910176,0.042053222653683275,0.07080078124567867,0.06243896483993903,0.13421630858555808,0.15496826170929148,0.15917968749028444,0.10949707030581683,0.07098388671441748,0.07495117187042534,0.1209106445238702,166.66302490234375,10.225892717293235,5.3487269482599675,normal
11.655265748031574,16.41738483476973,0.04405833286420869,0.04066258174016509,0.2999406390221775,0.26372521705934837,0.9686799238169301,0.9560064672643239,0.04217529296617582,0.06866455077705905,0.06573486327723786,0.13305664061687886,0.15545654295926167,0.15753173827163502,0.10687255858722701,0.07305908202679083,0.07714843749529122,0.12030029296140746,157.51922607421875,13.68727245411116,5.652748672652788,normal
10.734436515748056,14.200446400892806,0.03818084310619224,0.03517836443134248,0.3175094695179761,0.2748607645282846,0.9876973912738516,0.9837294830573245,0.05145263671560958,0.07220458983934298,0.0675659179646261,0.12188720702381059,0.137756347647842,0.14318847655376046,0.10565185546230152,0.07922363280766458,0.08990478515076264,0.13116455077324435,167.17724609375,20.955381353017067,6.1445032335389955,normal
10.406311515748072,14.591729183458462,0.03742377661274903,0.03422311372276597,0.3191241904527084,0.273057643964128,0.9887973815642861,0.9842893558680125,0.04119873046623543,0.07049560546444729,0.06384277343360334,0.1301269531170577,0.15246582030319422,0.15344238280313463,0.10614013671227172,0.07452392577670142,0.08502197265106066,0.12274169921125844,168.29193115234375,21.61244314198588,6.203717654368567,normal
9.910617618110248,14.034596069192178,0.03799420467359916,0.035057438184941225,0.3250395436299985,0.2858523709021768,0.99075510226857,0.986911386918201,0.04052734374752641,0.06665039062093198,0.06378173827735707,0.13574218749171496,0.15032958983457462,0.15667724608418718,0.10650634764974937,0.07305908202679083,0.08215332030748576,0.12457275389864668,170.09210205078125,23.175562356760313,6.244892883205325,normal
11.576771653543387,14.620311240622515,0.0357789044223865,0.03344207032293004,0.3140116425398274,0.28259520352096296,0.9898880608720388,0.9872330962217495,0.045288085934735836,0.06579589843348413,0.06469726562105119,0.13110351561699807,0.1573486328028962,0.15716552733415737,0.09954833983767405,0.07513427733916417,0.08441162108859793,0.11950683593020588,172.3653564453125,23.898621352674166,6.319195600246132,normal
12.199064960630041,15.937379874759804,0.03360257968939828,0.031616780710238164,0.29929525723619466,0.2714880403232374,0.9897917419438595,0.9866712614077473,0.045959472653444855,0.07226562499558925,0.06616210937096179,0.12872314452339337,0.15197753905322403,0.15332031249064207,0.09930419921268895,0.08007812499511242,0.08215332030748576,0.12005615233642235,170.264892578125,24.45707881150909,6.373258720580397,normal
12.996616633858327,16.01909603819213,0.032234838945488335,0.030464245309497817,0.2963691186553898,0.2708168911611067,0.990196648909152,0.9879092348356804,0.043090820309869944,0.07000732421447708,0.06390380858984962,0.13067626952327416,0.16296386717755348,0.15582275389673933,0.10083007811884581,0.07342529296426847,0.08111572265129909,0.11816406249278784,167.70672607421875,25.803993068429364,6.460609364470521,normal
15.148560531496104,18.13788827577668,0.0297070432363924,0.02835094226124594,0.2786261952571067,0.25914114720969134,0.9912093309377938,0.9894837115863445,0.042053222653683275,0.07067871093318612,0.0622558593712002,0.12994384764831884,0.1732788085831739,0.15991210936523972,0.09985351561890542,0.0731201171830371,0.07617187499535083,0.11273193358686939,165.08148193359375,29.423003726542845,6.6218709427242715,normal
14.81545275590552,19.48260896521794,0.028326248615234986,0.026699531146763652,0.27993789775105854,0.25598278101226757,0.9912336747904182,0.9884734986355975,0.03308105468548089,0.06109619140252098,0.06317138671489432,0.14074707030390948,0.1893920898321904,0.17779541014539824,0.10162353515004739,0.0675659179646261,0.06365966796486452,0.10186767577503249,166.8165283203125,29.208270685269998,6.69820924543221,normal
